metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
macro_f1,internvl,appfr,H10,H26,25,19,2.6507312406827446e-22,-0.001258991836863177,-0.00548116528653784,59.0,0.1474161990774467,1.0,-0.37894736842105264,False,No difference
macro_f1,internvl,appfr,H10,H28,25,19,2.6507312406827446e-22,-0.009915883655158553,-0.011181804362804857,33.0,0.012595170865161685,0.6423537141232459,-0.6526315789473685,False,No difference
macro_f1,internvl,appfr,H10,H30,25,19,2.6507312406827446e-22,-0.0009393921524125659,-0.008650477249796569,41.0,0.02977446084184663,1.0,-0.5684210526315789,False,No difference
macro_f1,internvl,appfr,H10,H32,25,19,2.6507312406827446e-22,-0.003092332617588789,-0.01080145291740575,46.0,0.04862480166721016,1.0,-0.5157894736842106,False,No difference
macro_f1,internvl,appfr,H12,H14,25,24,2.6507312406827446e-22,-0.05164200010283637,-0.05018685281157729,28.0,0.0004908249338836073,0.04417424404952466,-0.8133333333333334,True,H14
macro_f1,internvl,appfr,H12,H16,25,25,2.6507312406827446e-22,-0.0340790536150154,-0.04331667553962742,41.0,0.0005564093589782715,0.04952043294906616,-0.7476923076923077,True,H16
macro_f1,internvl,appfr,H12,H18,25,20,2.6507312406827446e-22,0.0,0.006609192916092972,67.0,0.15600357596610903,1.0,0.3619047619047619,False,No difference
macro_f1,internvl,appfr,H12,H20,25,19,2.6507312406827446e-22,0.0,-0.003632906744246217,71.0,0.33413808059574546,1.0,-0.25263157894736843,False,No difference
macro_f1,internvl,appfr,H12,H22,25,21,2.6507312406827446e-22,0.0004233005725772232,0.0019346177038615075,97.0,0.5202133776633694,1.0,0.16017316017316016,False,No difference
macro_f1,internvl,appfr,H12,H24,25,21,2.6507312406827446e-22,0.0006352763357611035,0.0031863896459548378,85.0,0.28909532129487003,1.0,0.26406926406926406,False,No difference
macro_f1,internvl,appfr,H12,H26,25,20,2.6507312406827446e-22,0.0,0.001666011095090121,100.0,0.8519245948146423,1.0,0.047619047619047616,False,No difference
macro_f1,internvl,appfr,H12,H28,25,20,2.6507312406827446e-22,-0.0024522434376472724,-0.004034627981176896,62.0,0.10842674449200547,1.0,-0.4095238095238095,False,No difference
macro_f1,internvl,appfr,H12,H30,25,20,2.6507312406827446e-22,0.0,-0.0015033008681686077,104.0,0.970219757029658,1.0,-0.009523809523809525,False,No difference
macro_f1,internvl,appfr,H12,H32,25,20,2.6507312406827446e-22,-0.0011075209134074337,-0.0036542765357777873,79.0,0.3317228918094638,1.0,-0.24761904761904763,False,No difference
macro_f1,internvl,appfr,H14,H16,25,25,2.6507312406827446e-22,0.004679879254625874,0.006870177271949871,76.0,0.018744707107543945,0.8435118198394775,0.5323076923076923,False,No difference
macro_f1,internvl,appfr,H14,H18,25,24,2.6507312406827446e-22,0.05599169986643532,0.05679604572767026,24.0,0.00031821718031506727,0.0321399352118218,0.84,True,H14
macro_f1,internvl,appfr,H14,H20,25,24,2.6507312406827446e-22,0.052684385941278056,0.04655394606733108,33.0,0.0008292057593073193,0.0614171028137207,0.78,False,No difference
macro_f1,internvl,appfr,H14,H22,25,24,2.6507312406827446e-22,0.05582174148947833,0.05212147051543879,36.0,0.0011253977870503726,0.07652704951942534,0.76,False,No difference
macro_f1,internvl,appfr,H14,H24,25,24,2.6507312406827446e-22,0.0456794160535246,0.05337324245753213,30.0,0.0006067668456360628,0.052788715570337465,0.8,False,No difference
macro_f1,internvl,appfr,H14,H26,25,24,2.6507312406827446e-22,0.044369153024579194,0.051852863906667414,25.0,0.00035503938074694154,0.034793859313200275,0.8333333333333334,True,H14
macro_f1,internvl,appfr,H14,H28,25,24,2.6507312406827446e-22,0.04700804427107558,0.0461522248304004,27.0,0.0004409382679493639,0.04100725891929084,0.82,True,H14
macro_f1,internvl,appfr,H14,H30,25,24,2.6507312406827446e-22,0.048564746911769485,0.04868355194340869,23.0,0.0002849939018541178,0.029354371890974132,0.8466666666666667,True,H14
macro_f1,internvl,appfr,H14,H32,25,24,2.6507312406827446e-22,0.044369153024579194,0.04653257627579951,21.0,0.00022806209587862398,0.02394652006725552,0.86,True,H14
macro_f1,internvl,appfr,H16,H18,25,25,2.6507312406827446e-22,0.03832065402349738,0.049925868455720404,41.0,0.0005564093589782715,0.04952043294906616,0.7476923076923077,True,H16
macro_f1,internvl,appfr,H16,H20,25,25,2.6507312406827446e-22,0.03544546602712639,0.03968376879538121,46.0,0.0010271072387695312,0.07245505425021671,0.7169230769230769,False,No difference
macro_f1,internvl,appfr,H16,H22,25,25,2.6507312406827446e-22,0.033538574916260944,0.04525129324348892,52.0,0.002025127410888672,0.12555789947509766,0.68,False,No difference
macro_f1,internvl,appfr,H16,H24,25,25,2.6507312406827446e-22,0.0329707198036959,0.04650306518558226,44.0,0.0008081197738647461,0.0614171028137207,0.7292307692307692,False,No difference
