metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
accuracy,qwen,appfr,H08,H10,25,24,3.917591313096919e-05,0.00046425255338911064,-0.003928017988515422,146.0,0.9090113066460508,1.0,0.02666666666666667,False,No difference
accuracy,qwen,appfr,H08,H12,25,22,3.917591313096919e-05,0.0,-0.0019036145261333993,116.0,0.7331868995612068,1.0,0.08300395256916997,False,No difference
accuracy,qwen,appfr,H08,H14,25,22,3.917591313096919e-05,0.0,-0.00427564956435527,116.0,0.7331868995612068,1.0,-0.08300395256916997,False,No difference
accuracy,qwen,appfr,H08,H16,25,21,3.917591313096919e-05,0.0,-0.0038536710794000385,115.0,0.9861333548723077,1.0,-0.004329004329004329,False,No difference
accuracy,qwen,appfr,H08,H18,25,23,3.917591313096919e-05,-0.0024420024420024333,-0.009744905389934453,63.0,0.022541258667558565,1.0,-0.5434782608695652,False,No difference
accuracy,qwen,appfr,H08,H20,25,24,3.917591313096919e-05,-0.00366300366300365,-0.010132024538113127,77.0,0.03700451161641875,1.0,-0.4866666666666667,False,No difference
accuracy,qwen,appfr,H08,H22,25,24,3.917591313096919e-05,-0.0029940119760478723,-0.010220906854496442,65.0,0.015158438877439449,1.0,-0.5666666666666667,False,No difference
accuracy,qwen,appfr,H08,H24,25,24,3.917591313096919e-05,-0.004710632570659401,-0.01056371944614959,40.0,0.0016730747221523166,0.20076896665827798,-0.7333333333333333,False,No difference
accuracy,qwen,appfr,H08,H26,25,24,3.917591313096919e-05,-0.0029940119760478723,-0.01096808920233694,59.0,0.009322376047437493,1.0,-0.6066666666666667,False,No difference
accuracy,qwen,appfr,H08,H28,25,24,3.917591313096919e-05,-0.0032019704433497442,-0.011688406268607485,56.0,0.00723749486912432,0.8178369202110481,-0.6266666666666667,False,No difference
accuracy,qwen,appfr,H08,H30,25,24,3.917591313096919e-05,-0.00366300366300365,-0.010381673096430679,56.0,0.00723749486912432,0.8178369202110481,-0.6266666666666667,False,No difference
accuracy,qwen,appfr,H08,H32,25,24,3.917591313096919e-05,-0.00366300366300365,-0.010151562599855881,70.0,0.022270978959232784,1.0,-0.5333333333333333,False,No difference
accuracy,qwen,appfr,H10,H12,25,22,3.917591313096919e-05,0.0,0.002024403462382023,116.0,0.7331868995612068,1.0,0.08300395256916997,False,No difference
accuracy,qwen,appfr,H10,H14,25,23,3.917591313096919e-05,-0.000604960677555999,-0.0003476315758398485,112.0,0.429067256009819,1.0,-0.18840579710144928,False,No difference
accuracy,qwen,appfr,H10,H16,25,23,3.917591313096919e-05,-0.0018264840182649067,7.434690911538366e-05,103.0,0.28709167639284705,1.0,-0.2536231884057971,False,No difference
accuracy,qwen,appfr,H10,H18,25,23,3.917591313096919e-05,-0.005418719211822631,-0.005816887401419031,47.0,0.005644287492610328,0.6603816366354084,-0.6594202898550725,False,No difference
accuracy,qwen,appfr,H10,H20,25,23,3.917591313096919e-05,-0.0064039408866994885,-0.006204006549597705,47.0,0.005644287492610328,0.6603816366354084,-0.6594202898550725,False,No difference
accuracy,qwen,appfr,H10,H22,25,23,3.917591313096919e-05,-0.00605652759084796,-0.006292888865981021,68.0,0.03325039468686109,1.0,-0.5072463768115942,False,No difference
accuracy,qwen,appfr,H10,H24,25,22,3.917591313096919e-05,-0.006105006105006083,-0.006635701457634169,35.0,0.002972118525693996,0.35368210455758553,-0.7233201581027668,False,No difference
accuracy,qwen,appfr,H10,H26,25,24,3.917591313096919e-05,-0.004037685060565233,-0.007040071213821517,73.0,0.02780689502699719,1.0,-0.5133333333333333,False,No difference
accuracy,qwen,appfr,H10,H28,25,24,3.917591313096919e-05,-0.005116959064327409,-0.007760388280092063,64.0,0.014004698339500191,1.0,-0.5733333333333334,False,No difference
accuracy,qwen,appfr,H10,H30,25,23,3.917591313096919e-05,-0.005813953488372103,-0.0064536551079152574,62.0,0.020803242477548358,1.0,-0.5507246376811594,False,No difference
accuracy,qwen,appfr,H10,H32,25,24,3.917591313096919e-05,-0.003364737550471064,-0.006223544611340459,85.0,0.06329083223334525,1.0,-0.43333333333333335,False,No difference
accuracy,qwen,appfr,H12,H14,25,23,3.917591313096919e-05,-0.00046425255338911064,-0.002372035038221871,114.0,0.46538952128032496,1.0,-0.17391304347826086,False,No difference
accuracy,qwen,appfr,H12,H16,25,23,3.917591313096919e-05,-0.0012210012210012167,-0.0019500565532666392,111.0,0.4115302280988584,1.0,-0.1956521739130435,False,No difference
accuracy,qwen,appfr,H12,H18,25,20,3.917591313096919e-05,-0.0019029495718363432,-0.007841290863801054,43.0,0.020633435105949553,1.0,-0.5904761904761905,False,No difference
accuracy,qwen,appfr,H12,H20,25,22,3.917591313096919e-05,-0.0029940119760478723,-0.008228410011979728,54.0,0.01858462375906245,1.0,-0.5731225296442688,False,No difference
accuracy,qwen,appfr,H12,H22,25,24,3.917591313096919e-05,-0.003024803387779773,-0.008317292328363044,64.0,0.014004698339500191,1.0,-0.5733333333333334,False,No difference
accuracy,qwen,appfr,H12,H24,25,23,3.917591313096919e-05,-0.005847953216374324,-0.008660104920016192,48.0,0.006193715096235894,0.7060835209708919,-0.6521739130434783,False,No difference
accuracy,qwen,appfr,H12,H26,25,23,3.917591313096919e-05,-0.0029940119760478723,-0.00906447467620354,56.0,0.012630323368642548,1.0,-0.5942028985507246,False,No difference
accuracy,qwen,appfr,H12,H28,25,24,3.917591313096919e-05,-0.005847953216374324,-0.009784791742474087,53.0,0.0055810915679556945,0.6585688050187719,-0.6466666666666666,False,No difference
accuracy,qwen,appfr,H12,H30,25,24,3.917591313096919e-05,-0.004757373929590858,-0.00847805857029728,76.0,0.034490871763967416,1.0,-0.49333333333333335,False,No difference
accuracy,qwen,appfr,H12,H32,25,24,3.917591313096919e-05,-0.0029940119760478723,-0.008247948073722483,86.0,0.06746383613161147,1.0,-0.4266666666666667,False,No difference
accuracy,qwen,appfr,H14,H16,25,20,3.917591313096919e-05,0.0,0.00042197848495523216,105.0,1.0,1.0,0.0,False,No difference
accuracy,qwen,appfr,H14,H18,25,21,3.917591313096919e-05,-0.0018264840182647957,-0.005469255825579182,59.0,0.04955245211417102,1.0,-0.48917748917748916,False,No difference
accuracy,qwen,appfr,H14,H20,25,19,3.917591313096919e-05,-0.0006729475100941684,-0.005856374973757857,44.0,0.040135536373545506,1.0,-0.5368421052631579,False,No difference
accuracy,qwen,appfr,H14,H22,25,21,3.917591313096919e-05,-0.0023041474654378336,-0.005945257290141173,64.0,0.07345086128284452,1.0,-0.4458874458874459,False,No difference
accuracy,qwen,appfr,H14,H24,25,20,3.917591313096919e-05,-0.0014619883040934978,-0.00628806988179432,47.0,0.030365113315399057,1.0,-0.5523809523809524,False,No difference
accuracy,qwen,appfr,H14,H26,25,22,3.917591313096919e-05,-0.0018832391713747842,-0.006692439637981669,56.0,0.022089328068250483,1.0,-0.5573122529644269,False,No difference
accuracy,qwen,appfr,H14,H28,25,22,3.917591313096919e-05,-0.003629764065335772,-0.007412756704252215,51.0,0.014239798947219487,1.0,-0.5968379446640316,False,No difference
accuracy,qwen,appfr,H14,H30,25,22,3.917591313096919e-05,-0.00423472474289166,-0.006106023532075408,61.0,0.033461641724253414,1.0,-0.5177865612648221,False,No difference
accuracy,qwen,appfr,H14,H32,25,22,3.917591313096919e-05,-0.0013262599469495706,-0.00587591303550061,70.0,0.06660810358411856,1.0,-0.44664031620553357,False,No difference
accuracy,qwen,appfr,H16,H18,25,23,3.917591313096919e-05,-0.0013262599469495706,-0.0058912343105344146,75.0,0.05534701671168453,1.0,-0.45652173913043476,False,No difference
accuracy,qwen,appfr,H16,H20,25,22,3.917591313096919e-05,-0.002419842710223774,-0.006278353458713089,61.0,0.033461641724253414,1.0,-0.5177865612648221,False,No difference
accuracy,qwen,appfr,H16,H22,25,21,3.917591313096919e-05,-0.0013166556945359842,-0.006367235775096405,60.0,0.05372470829093752,1.0,-0.4805194805194805,False,No difference
accuracy,qwen,appfr,H16,H24,25,21,3.917591313096919e-05,-0.0026525198938991412,-0.006710048366749552,46.0,0.01570686359758342,1.0,-0.6017316017316018,False,No difference
accuracy,qwen,appfr,H16,H26,25,21,3.917591313096919e-05,-0.0026525198938991412,-0.007114418122936901,50.0,0.0228085645428799,1.0,-0.5670995670995671,False,No difference
accuracy,qwen,appfr,H16,H28,25,21,3.917591313096919e-05,-0.0049261083743842304,-0.007834735189207447,36.0,0.005723186500070235,0.6603816366354084,-0.6883116883116883,False,No difference
accuracy,qwen,appfr,H16,H30,25,21,3.917591313096919e-05,-0.0032543003254300595,-0.0065280020170306405,60.0,0.05372470829093752,1.0,-0.4805194805194805,False,No difference
accuracy,qwen,appfr,H16,H32,25,22,3.917591313096919e-05,-0.00296247531270577,-0.006297891520455842,70.0,0.06660810358411856,1.0,-0.44664031620553357,False,No difference
accuracy,qwen,appfr,H18,H20,25,22,3.917591313096919e-05,-0.00041425020712515526,-0.000387119148178674,100.0,0.3896017975794499,1.0,-0.20948616600790515,False,No difference
accuracy,qwen,appfr,H18,H22,25,23,3.917591313096919e-05,-0.0012210012210012167,-0.0004760014645619903,96.0,0.2014511720662171,1.0,-0.30434782608695654,False,No difference
accuracy,qwen,appfr,H18,H24,25,21,3.917591313096919e-05,-0.00041425020712515526,-0.0008188140562151381,89.0,0.357009849322944,1.0,-0.22943722943722944,False,No difference
accuracy,qwen,appfr,H18,H26,25,24,3.917591313096919e-05,-0.0013262599469495706,-0.0012231838124024863,110.0,0.2530979089471155,1.0,-0.26666666666666666,False,No difference
accuracy,qwen,appfr,H18,H28,25,23,3.917591313096919e-05,-0.0013262599469495706,-0.0019435008786730323,90.0,0.14431267887665597,1.0,-0.34782608695652173,False,No difference
accuracy,qwen,appfr,H18,H30,25,24,3.917591313096919e-05,-0.002192982456140413,-0.0006367677064962263,114.0,0.3036811097223192,1.0,-0.24,False,No difference
accuracy,qwen,appfr,H18,H32,25,24,3.917591313096919e-05,-0.0012210012210012167,-0.00040665720992142827,122.0,0.4237107971667934,1.0,-0.18666666666666668,False,No difference
accuracy,qwen,appfr,H20,H22,25,19,3.917591313096919e-05,0.0,-8.888231638331634e-05,80.0,0.5460878490645904,1.0,-0.15789473684210525,False,No difference
accuracy,qwen,appfr,H20,H24,25,20,3.917591313096919e-05,-0.00046425255338911064,-0.00043169490803646404,90.0,0.5754862281364963,1.0,-0.14285714285714285,False,No difference
